"","ID","ID_rand","Category","ID_individual","Sex","x","y","Year","human_1","humanlands_1","agri_1","forest_1","mires_1","water_1","mountains_1","roadens_sec1","mainroad_1","bear_1","dem_1","slope_1","roughness_1","roadbuild_1","moose_dens","wolf_density","Clusters"
"214",17,6,"Available","M-02-08","M",296095.058004044,6862202.06245948,2001,0.688632294537183,0.000779566885730137,0.014192007903591,0.70692997247982,0.10533252903764,0.0123820692581024,0.160632055683829,0.334939022520501,0.138166862112645,0.0863594665250765,690.403593851632,6.24664787731077,57.991246091352,12.2738215816576,0.121528676325477,1,6
"215",17,7,"Available","M-02-08","M",300001.788229786,6760772.14096468,2001,33.3227305401775,0.00904905436108656,0.118019135489125,0.721402929801987,0.111713640366855,0.010652581291024,0.0300692771828471,0.6815736518347,0.490382792429755,0.0592856196977324,404.101516873904,3.0010602813951,27.8567916961641,21.2846307193162,0.431340707277447,0,3
"216",17,8,"Available","M-02-08","M",303144.038519598,6720661.54580152,2001,23.5130302970273,0.000874177898558445,0.0388927442800635,0.794010360060349,0.0600166313054781,0.0947642281477964,0.0119160419139366,0.660755499057997,0.363255768181421,0.0347452483236419,347.298475615689,4.14832778569673,39.9894502299,14.7709207550829,0.434667793832483,0,3
"217",17,9,"Available","M-02-08","M",307190.449973267,6706765.65528896,2001,20.7017692582104,0.00162643414585531,0.0446416887717023,0.795957683485888,0.051061426550092,0.0938785405793088,0.0129465992582384,0.678507504304723,0.332058132907705,0.0286626538760108,318.683587726551,4.29411933179443,41.2989959128615,15.7568588487156,0.502049334334356,0,3
"218",17,10,"Available","M-02-08","M",305519.802356695,6798452.89623816,2001,2.63776838211078,0.00117542831362114,0.0129568342684049,0.795787737331006,0.132703129342948,0.0144221739913838,0.0435070319926587,0.624093790908714,0.149749883597049,0.0891872984142618,513.747542610122,4.66389245308278,43.4940867618756,7.00772755393586,0.37373409195242,1,3
"219",17,11,"Available","M-02-08","M",322155.10919128,6682918.52965523,2001,16.5162588062614,0.0062660333360855,0.129279868444104,0.74386530063783,0.0430248861368958,0.0642910622039882,0.0149197648137456,0.737261941645405,0.428692618637396,0.0222843840264039,249.504098898497,3.46851094149837,33.3321652748178,18.1284959804764,0.464436000331176,1,3
"220",17,NA,"Established","M-02-08","M",313223,6544700,2001,18.1080084453963,0.00462818469823124,0.0441341198314881,0.754137818081365,0.0714773581925657,0.125283724730844,4.48474822453568e-05,0.730517557824012,0.336399981343723,0.000192750807703552,162.999833852959,2.12860044659496,21.2489571739382,34.0496178368486,0.263864379673511,1,1
"221",17,NA,"Natal","M-02-08","M",290471,6851186,2001,0.874847098012378,0.000860319739545664,0.0139259258427068,0.815277023765898,0.0772057133999586,0.0276298440844586,0.0658828679333771,0.393037857299105,0.155147583141213,0.0785154660279943,618.815994462036,6.63905742356717,61.9627517772973,10.3127845974685,0.171944672994513,2,6
"222",18,1,"Available","D-04-14","M",309528.639805343,6617712.56412778,2003,13.9575238211098,0.0018288484774701,0.124267792514535,0.74484396274585,0.0404411987272026,0.0789274227373051,0.00947043415432148,0.588978052915695,0.418405437107274,0.00322199823703672,193.564583198415,2.83256029384639,27.772680475707,19.5708150536272,0.451347392201543,1,3
"223",18,2,"Available","D-04-14","M",302838.433207679,6507652.68882978,2003,13.7202751972094,0.00696682011623341,0.208922497491403,0.704066662450386,0.034654374795793,0.0453274582879493,0,0.961910220682621,0.43673129713049,2.71558418198827e-05,103.968207386594,2.27796727835941,23.9875956060945,49.3380617940826,0.132300193287372,0,1
"224",18,3,"Available","D-04-14","M",299406.521451887,6639329.97096617,2003,32.00873265324,0.00663186191847164,0.157182690406145,0.684090076046144,0.0233512426931375,0.103138296902339,0.0269101733477296,0.50313620567919,0.486597977267032,0.00497715750557072,198.972687327831,3.2354188981205,32.5222355842344,21.3276002678676,0.408720990784548,0,1
"225",18,4,"Available","D-04-14","M",298645.702912299,6650613.78550674,2003,50.8535877270737,0.00922164147515041,0.198099944506668,0.67318451850707,0.0301011765805696,0.0689606629880107,0.0226035786882589,0.511669279186876,0.542518136702719,0.00672095601737516,203.006457762852,3.12708484293166,31.2608255773989,20.5634899508215,0.360353355677921,1,1
"226",18,5,"Available","D-04-14","M",295097.129487121,6544095.99585752,2003,31.0728862487531,0.0209347091190044,0.115672090321996,0.716278616023859,0.0408365007930966,0.105761973956095,0.000374426075119779,0.638706482715674,0.419086108160371,0.000134352635629221,102.603718617489,2.51262576295272,24.9905563417078,65.8996164945421,0.2189812178102,1,1
"227",18,6,"Available","D-04-14","M",288392.373654344,6557864.68354028,2003,50.3636543654647,0.0165145055572822,0.141775139434095,0.636049495340013,0.0141571555702758,0.186724909090575,0.00500618913840466,0.513876378446996,0.506647436193401,0.000228340422150585,73.0738152870606,2.36461689813252,23.5361821118824,39.8882118242952,0.239508591398341,0,4
"228",18,7,"Available","D-04-14","M",330533.392051589,6580593.05658976,2003,6.54589813466378,0.00749941115030557,0.0607421515126929,0.714272853807043,0.0124318395122952,0.204997977779376,0,0.706245993579422,0.311878523997848,0.00125848955462863,144.188807125538,2.25809979291747,22.2825665804636,55.3313726309417,0.394364831173856,1,1
"229",18,8,"Available","D-04-14","M",315455.001427488,6563242.43155862,2003,14.4171908370565,0.00116375264105266,0.0440132852961549,0.76197293652034,0.0210680031904943,0.172085597682693,8.06134339356817e-05,0.629180276262497,0.315340546781077,0.000472131990714522,154.956138055674,2.10901602325258,20.9311091874267,19.9144528572879,0.326991306808819,2,1
"230",18,9,"Available","D-04-14","M",311667.346322937,6601915.52290745,2003,13.4388185105883,0.00310483745095701,0.116077798366533,0.756414079512876,0.0406676061691759,0.0780524389223655,0.00569395550699496,0.628547326473895,0.400217211753637,0.00199162886693156,176.63419390286,2.42434084799541,23.5047223347755,30.0198150623495,0.447469862541424,0,1
"231",18,10,"Available","D-04-14","M",290115.05377214,6580620.48191141,2003,60.1873410325271,0.0184797047093072,0.230391767092537,0.653561468512786,0.0171492907087203,0.0542647957115986,0.0278984388121819,0.531922384859081,0.571584207385687,0.000564047382423888,110.061523013578,2.29831634936271,23.3003173338389,16.6268339865005,0.327207518049075,1,4
"232",18,11,"Available","D-04-14","M",305129.26584903,6553637.70315626,2003,27.239489614666,0.0128733443795813,0.0735320002792437,0.743212932034292,0.0472400571731639,0.122730468328079,0.000492563093683269,0.633545157215683,0.364140390802124,0.000252262669433348,144.496560475602,2.41304118655926,23.6388824527658,22.4924744044596,0.301053774918116,1,1
"233",18,NA,"Established","D-04-14","M",310657,6525059,2003,13.3407084932572,0.00506662272755905,0.124988072460785,0.716646065187883,0.0873251573182379,0.0659184252682932,0,0.877690757682663,0.384378908527128,6.85214718380737e-05,144.955959539868,1.90257286178578,18.9439696462243,41.1502375797135,0.176849753187033,2,1
"234",18,NA,"Natal","D-04-14","M",318127,6644385,2003,13.4885641128303,0.00268287003662642,0.053019387879808,0.7896361871968,0.0717945572799276,0.0765655363317002,0.0063690814819527,0.624153711671456,0.352791267999318,0.0082010512816087,239.539543552991,3.08474968186677,30.5978559774082,14.2771789630228,0.467371133654849,2,3
"235",19,1,"Available","G11-06","M",343470.812044149,6666225.49473215,2005,13.8866877044069,0.00610598870870368,0.0577131113956788,0.821460876224013,0.0383616903850195,0.0729693034157246,0.00538222340170438,0.839213277057277,0.393183406532467,0.0208524291924784,254.563732234566,3.52946575584869,33.5910929334041,12.7218216198188,0.51481080742606,0,3
"236",19,2,"Available","G11-06","M",332858.876010411,6567232.47690448,2005,7.29471029598088,0.00250250817126622,0.0465339645044309,0.710357502264773,0.00738568182817883,0.233387755456336,0,0.741253721558581,0.321356255307736,0.000748897818622962,140.726132259435,2.41096763766954,24.2495713223948,38.7875867109657,0.266277090888746,1,1
"237",19,3,"Available","G11-06","M",292414.342085041,6516377.69303584,2005,14.0947973481971,0.0143139779939106,0.165643880784331,0.632969486556272,0.0326696984726037,0.154313118555091,0,0.777763850852578,0.396357653928907,3.96263319894938e-05,75.3472450756479,1.78811034516449,18.723375967339,79.2510139244844,0.119659370639089,0,4
"238",19,4,"Available","G11-06","M",304065.677566209,6525725.54790251,2005,16.2681660181786,0.00161422593658751,0.118141340948699,0.741023305666975,0.0771530524096431,0.0618521856424974,0,0.850137195852331,0.395388069882015,6.49840909618755e-05,131.47008800214,1.98556137173191,19.7092857539952,28.9931116545691,0.159183842651759,0,1
"239",19,5,"Available","G11-06","M",331526.128344171,6573187.92244674,2005,6.90574078484591,0.00743675849106953,0.0490992020375272,0.704329023264348,0.00822510445425403,0.230962927733437,0,0.713993042617406,0.316815881141478,0.000945359141734865,140.775722983907,2.32394699344006,23.1651035835814,49.9871565576223,0.301297486260025,1,1
"240",19,6,"Available","G11-06","M",334476.531346733,6680437.51480635,2005,15.1701649516664,0.00480845815762177,0.0820084832456824,0.808141719609683,0.0441886858701668,0.050888490204025,0.0118325298115457,0.806395184599565,0.41469627104649,0.0253759708688325,279.095245716502,3.94481058682396,37.808295325977,13.6558791225314,0.488449598094551,1,3
"241",19,7,"Available","G11-06","M",366796.003122081,6650424.30280791,2005,11.4373617918608,0.00334224500468862,0.0354788169270107,0.847971387425094,0.0321110612674338,0.0803259828309722,0,0.955981270512145,0.326106864681361,0.0185914760290698,236.083219227263,3.18790675945166,31.1212448536938,26.6218404335821,0.345885528987449,0,3
"242",19,8,"Available","G11-06","M",330638.202215024,6586129.3918945,2005,6.26245235899726,0.00841675019253337,0.0698959500139039,0.721441428597031,0.0207438910518248,0.179582280288316,0,0.714228105065811,0.306649206516511,0.00156237321657608,154.332397980292,2.27742208766332,22.3734435575029,60.9437678847558,0.363014545371023,1,1
"243",19,9,"Available","G11-06","M",300438.251642309,6575180.78390517,2005,35.6603963959409,0.0106192222487369,0.160691243997438,0.734882891117486,0.0204286843071738,0.0679810729499326,0.00510881882212146,0.56497052802126,0.438283316368105,0.000577234201706827,136.065099442006,2.0872358651292,20.7573664518201,12.4756236846306,0.359701019951061,2,1
"244",19,10,"Available","G11-06","M",320472.067919168,6545847.8402483,2005,11.1637481978419,0.00471778635843494,0.0461109960491975,0.758267529237678,0.0588530016604734,0.13180592665658,9.48680662413368e-06,0.774735588050319,0.329456311403571,0.000230614331877942,164.902250710279,2.09510954054778,21.4310856748232,37.8659395628966,0.229284060292618,0,1
"245",19,11,"Available","G11-06","M",334387.593987116,6559256.36889774,2005,7.84919641259342,0.00515765845547616,0.0461698438368877,0.72664743665379,0.00688181727512091,0.215450883452248,0,0.799341246306896,0.334923590571594,0.000537341399002206,141.49535677739,2.50724891928141,25.5708395820675,55.0579831424301,0.227080383028237,1,1
"246",19,NA,"Established","G11-06","M",309254,6526955,2005,14.6803643447577,0.00496778495369445,0.113429497511668,0.726268839751718,0.0890358578511971,0.0661547753302837,0,0.859369692690708,0.382826502518465,7.42897082562208e-05,146.113748112216,1.96715931729016,19.4305691542185,39.0914536368564,0.168212883112892,2,1
"247",19,NA,"Natal","G11-06","M",366248,6731608,2005,4.4073065674337,0.00281186297949115,0.0114714273512633,0.83979249936213,0.100888339776122,0.0449344355552789,0,0.800009959353182,0.233754244448547,0.109390959767313,395.443362430728,3.81811736990577,35.9447383887533,10.8734822746969,0.470960112934715,5,3
"248",20,1,"Available","G28-07","M",345435.162097388,6562545.02078822,2007,9.57075409568679,0.00702747590446029,0.0535132741598834,0.742649850291773,0.00747365830856176,0.189256784526591,0,0.886491074756991,0.342284062555713,0.000719292132340286,146.136604825828,2.76956261174159,27.9192965527542,57.642321179936,0.290655124195681,0,1
"249",20,2,"Available","G28-07","M",363382.705528065,6630349.03873389,2007,12.4189533586591,0.022825271037182,0.0882061044528572,0.73999580700007,0.0179383584995036,0.131505783701972,0,0.893874681532383,0.363990825460378,0.0102568550070039,166.167487653092,2.97136923346831,28.9057359861563,125.43084092269,0.351002572363973,2,1
"250",20,3,"Available","G28-07","M",366516.030477643,6627537.16466847,2007,12.7383348690598,0.0225431395684891,0.0844162341773173,0.750833578223774,0.0165715272903275,0.126001980383088,0,0.899297445028036,0.35794609671625,0.00975641082936791,168.987034899646,3.06771015793872,30.0768835893312,119.115502583922,0.350088423785405,4,1
"251",20,4,"Available","G28-07","M",342746.279637583,6559396.94695415,2007,9.34042711285321,0.00617319813023359,0.0478397021683951,0.75311385019741,0.00625777259772686,0.186342117637537,0,0.876365608353553,0.350827606329274,0.000602658647200286,146.44075406227,2.77311416021575,28.1549810794759,54.7647926964311,0.272246990205909,4,1
"252",20,5,"Available","G28-07","M",496035.795862409,6747575.49578455,2007,8.09215077460929,0.03771718027772,0.0569398810458378,0.615077363702519,0.0319469697742528,0.257921861065431,0,0.853900460069051,0.341059998367896,0.57786546491855,220.89426724558,1.75052135205738,16.6584546744878,212.398331864773,0.120889811247578,2,4
"253",20,6,"Available","G28-07","M",431516.423153583,6727706.63474229,2007,2.69442077533121,0.0187477725090804,0.0124623011332226,0.726073945785465,0.188551227277899,0.0541299162066519,0,0.807681590915921,0.230604310113231,0.259074316995383,380.010976032718,2.3003388856588,22.1186641364998,64.6345413520361,0.130301883712326,1,5
"254",20,7,"Available","G28-07","M",321677.006898517,6572871.26693441,2007,6.8316305893501,0.0025260869249183,0.0543331887074511,0.722725490017634,0.0101466368808988,0.210453118192795,0,0.640618347894464,0.31075428030493,0.000794188471315668,142.385452181644,2.12596395983945,21.0232932307022,33.3551776956811,0.309332252586409,1,1
"255",20,8,"Available","G28-07","M",369197.098196918,6613560.67657929,2007,13.4111015594833,0.023162472799779,0.100269940706911,0.679174270021572,0.0113241326411524,0.185992607808883,0,0.889711868870151,0.332390939602264,0.00644901159530249,125.678735951753,2.70550715303491,26.6604338885926,134.677872602633,0.350941747910204,1,1
"256",20,9,"Available","G28-07","M",315545.497794701,6555177.02914379,2007,16.0484578282793,0.000935294164939841,0.0349665294525002,0.77752737129655,0.0428437075161124,0.143877220194539,8.09378340722438e-05,0.669279902333945,0.316026854302012,0.000329196202327576,165.142532793718,2.17181017180105,21.7711756076354,16.1692931753967,0.247806479598247,0,1
"257",20,10,"Available","G28-07","M",341348.361998952,6561181.78689902,2007,8.71642689021508,0.00538001666756109,0.0482501609584471,0.748793598937121,0.00707544948261881,0.190607025013882,0,0.854373251105641,0.343980648677135,0.000643690242370976,146.254913213923,2.70580747323561,27.4420299939716,53.60420801472,0.277497163282022,1,1
"258",20,11,"Available","G28-07","M",343971.813969811,6585089.48126395,2007,7.12876916768777,0.00640015027995719,0.047631325900541,0.766484639417019,0.0265722731285529,0.153268503050597,0,0.822999618048682,0.27614473572606,0.00180735329879611,179.867524939614,2.52806780897004,25.2722911278865,40.8831546261657,0.360469531831404,4,1
"259",20,NA,"Established","G28-07","M",308855,6543143,2007,21.2041921124547,0.00409633289011915,0.043501849634022,0.753511537498385,0.0786526587895621,0.119650589312913,4.53867305288681e-05,0.721739347688182,0.353098963894845,0.000165218299941403,156.253223350212,2.25821802483799,22.1544978033231,30.9522766426988,0.229108132920815,2,1
"260",20,NA,"Natal","G28-07","M",502001.75,6783805,2007,4.39698041533363,0.0101767237182119,0.0267287696694865,0.790975056285159,0.124101037975394,0.0474766972257107,0,0.948848329173405,0.18391104466391,0.853671085445801,306.708766179378,1.98303415812136,18.8483691783311,33.9238931988094,0.114872402355628,2,5
"261",21,1,"Available","G71-10","M",385331.231600602,6581610.63376882,2011,21.69604727928,0.018525873365766,0.157192213660776,0.648702055423923,0.0189273306453447,0.156603582832591,0,0.85771888178587,0.335033868136358,0.00232359717704687,85.9618512381473,2.11095955639016,21.4280647315248,74.2866340048355,0.46614218544944,2,1
"262",21,2,"Available","G71-10","M",303822.852875581,6571470.03977275,2011,27.6783898731259,0.0107996600919857,0.121614356867389,0.747575585607485,0.0202095068853909,0.0977095073227633,0.00214824873901294,0.573416224074268,0.394583218851611,0.000533674913465893,142.601157078409,2.15102160693728,21.3005602274795,12.7437594550095,0.232595743294211,2,1
"263",21,3,"Available","G71-10","M",488684.94975461,6662164.4438788,2011,13.0100484788158,0.0182835393454907,0.0118315141047426,0.812888301850786,0.0833445861045889,0.0731869155224076,0,1.04426153353111,0.31601354719712,0.0716802554541761,287.426335384171,2.72269245806774,26.5404304691506,47.0310267837017,0.262204375794347,5,1
"264",21,4,"Available","G71-10","M",465304.820216364,6673400.43759469,2011,11.1639743499799,0.00351445595395528,0.00415197977942595,0.801456350378843,0.114232139499475,0.0767856829124854,0,0.948159718358362,0.240138606107079,0.0894767857912795,340.495241130034,2.91063152720029,28.4665727324721,13.7927346426449,0.252105934393202,2,5
"265",21,5,"Available","G71-10","M",413171.830755164,6625430.15179746,2011,23.4636371858855,0.0148189659819791,0.101922765451292,0.732240609793611,0.0235388190291186,0.127539545058454,0,0.974173079532792,0.364963945574402,0.0129379573064059,151.247840293205,3.0744864129769,29.9226100027429,62.3945517048788,0.358245489189456,0,1
"266",21,6,"Available","G71-10","M",322757.230095091,6585050.47057003,2011,6.52353187371002,0.00852194037757157,0.080232006518721,0.724411049942108,0.018135340256138,0.168783810849454,4.71055028340985e-05,0.654166261753243,0.318917763015567,0.00131796347426679,146.156368913977,2.18822064194672,21.2800082350964,55.3619311558127,0.422519493985823,3,1
"267",21,7,"Available","G71-10","M",498277.08599134,6655834.06802129,2011,11.1518104757499,0.030675077311008,0.0158048742609774,0.81293592518645,0.0456842937486882,0.0950079604738322,0,1.11737515515213,0.344568515351515,0.0599806541320681,268.157304941816,2.80448434431104,27.1157058061514,90.052172708916,0.279972434364698,2,1
"268",21,8,"Available","G71-10","M",396907.608522124,6590445.28987193,2011,37.7331845133191,0.0441835009275741,0.212603574712128,0.552659795360126,0.016562841666101,0.17400059778917,0,0.860686888327231,0.409917033997264,0.0035046690837155,76.5408771176419,1.60394240689406,16.2644009291092,152.444514269486,0.458593202184305,4,4
"269",21,9,"Available","G71-10","M",470508.134078151,6659341.59164674,2011,11.8668084805559,0.00339058253461329,0.00461327743073821,0.782764758061095,0.124971863701951,0.0841016171603959,0,0.95724631838448,0.269594887101766,0.0590557586737436,303.623867278971,2.69294378819532,26.7239009157289,13.012766546574,0.262966220282574,4,5
"270",21,10,"Available","G71-10","M",371947.480546827,6626666.25417429,2011,12.6598699893361,0.0206410607196725,0.0795110209526448,0.778632507359797,0.0193552908907331,0.101377184120089,0,0.911998107583223,0.349285976991808,0.00999337759863793,180.089942560269,3.16304575760069,31.4167175154262,108.610901060986,0.459682331059741,4,1
"271",21,11,"Available","G71-10","M",407168.025676148,6611093.83107804,2011,29.4095882067166,0.0239925944015054,0.183590576980403,0.64199127731823,0.0189379121042877,0.131550139562901,0,0.933833672790107,0.430700941429893,0.00770160740188924,103.983559723122,2.55603806952731,25.3438192495416,108.35453284399,0.392708161455208,2,4
"272",21,NA,"Established","G71-10","M",309273,6567162,2011,19.0615775326871,0.00837465488559714,0.0677164259759235,0.767429921230337,0.0221503229847765,0.133681513424365,0.000651051225390961,0.595889858237735,0.346502884980038,0.000498207485064615,152.231455548768,2.17641299596004,21.4686514430853,16.5439611053175,0.246470948181711,1,1
"273",21,NA,"Natal","G71-10","M",482882,6655473,2011,11.0450461100201,0.00811460589400689,0.00782721033984629,0.81517951414052,0.0987029918187805,0.0699203953917536,0,1.03007497402008,0.299019784432598,0.0554899866067637,295.312030763545,2.80505064763625,27.4937786979341,20.956829721075,0.266288729824456,4,5
"274",22,1,"Available","G83-12","M",370690.702028035,6798400.36873812,2011,2.27455507633159,0.00508349101827956,0.0143269024792225,0.797391119451638,0.130005467644584,0.012222325568036,0.0412091395897434,0.416657544403191,0.215660310304486,0.282668852172221,554.76767395113,3.97187018700357,37.297305859271,11.5822961352975,0.265238430473094,3,2
"275",22,2,"Available","G83-12","M",392790.910414243,6789062.49235094,2011,2.44032264839536,0.0225876805447592,0.00608411255386985,0.723394032189662,0.121960761780495,0.0163856681309618,0.109510261938116,0.495941696192076,0.22771930764732,0.374331667176279,562.670669681262,4.20161735994422,39.2653254631373,61.3479164410532,0.239051292124836,3,2
"276",22,3,"Available","G83-12","M",420519.129939738,6776160.42567066,2011,2.25405610585627,0.0100727467473515,0.00722149315707127,0.723527426339265,0.224692937021416,0.0294697018862476,0.00495978346810622,0.645621957369598,0.223981997954858,0.483769439741438,464.099959248063,2.30653639733435,21.9032186733282,21.9155529420883,0.21718845291374,1,2
"277",22,4,"Available","G83-12","M",335589.360724909,6775595.76332419,2011,9.3631714506265,1.14269828029963e-05,0.0129066760204743,0.730283118553783,0.221249317213739,0.0283470167390404,0.00778680979226916,0.584635529577732,0.226051863177332,0.121020950025453,523.951374521931,3.37828791076782,31.9664435877884,7.39915221643501,0.346294590501161,2,2
"278",22,5,"Available","G83-12","M",424782.793018639,6735009.606351,2011,2.57562513255629,0.0181396515574368,0.011736874158165,0.718693716945981,0.201636082853563,0.0496091889920387,0,0.745236163318157,0.216448722509616,0.27503336880182,405.460452583952,2.33205527417304,22.2819522128594,65.9004361088095,0.27,3,2
"279",22,6,"Available","G83-12","M",417303.641199478,6746547.24258602,2011,2.87064443615853,0.00939684881958219,0.0151507731904596,0.711483577486391,0.224271785235306,0.039108156313031,0.000193069519250398,0.677036675480339,0.215561334794243,0.306662622894382,454.350836021364,2.51662108324057,24.1439954438881,33.7539867766972,0.27,4,2
"280",22,7,"Available","G83-12","M",392066.873518839,6774358.92275213,2011,2.4675032157347,0.0217906705583256,0.00572605681585647,0.704510377619714,0.160226753566341,0.0203991769977219,0.0875217465606202,0.534625818322082,0.239271278410651,0.315136954325432,553.170892593012,3.60119622337435,34.0087821788012,59.4719322851725,0.254554746221224,5,2
"281",22,8,"Available","G83-12","M",415713.360042367,6772387.2102174,2011,2.44505167183297,0.0159332261126564,0.0107286585017935,0.702268334409471,0.218648828719124,0.0287774213226609,0.0236070249995917,0.611818798058251,0.230684321047731,0.434751214755538,484.313620050267,2.57949080344783,24.3675524752812,33.6948129662497,0.230899943523738,4,2
"282",22,9,"Available","G83-12","M",461381.0764753,6716507.11704951,2011,5.49142159733179,0.0115590582746455,0.030785937859165,0.76616821556581,0.110826635752343,0.0804113223028129,0,0.993055087203162,0.269086406983074,0.273856222197239,301.692022260293,2.28344064797011,22.4594597562792,42.8011300859397,0.23811101054528,4,5
"283",22,10,"Available","G83-12","M",495581.512633766,6742101.59148783,2011,9.56329498104216,0.03898350037864,0.0603804421463552,0.622388238489389,0.0206116989912842,0.257320474133704,0,0.852500515607134,0.357410634451758,0.530979978767602,224.986824577101,2.1819219456507,20.7678396125371,224.028880359787,0.233284239126324,3,4
"284",22,11,"Available","G83-12","M",368215.730363543,6803366.38720174,2011,2.2567419861628,0.00215088432589788,0.0132672809794491,0.764967462392528,0.133028185430297,0.011699515132214,0.0756213304330653,0.381798359327235,0.204514767719899,0.282081591276108,594.281060623585,4.32830218527552,40.4843226205623,12.0361520276535,0.266119318827743,3,2
"285",22,NA,"Established","G83-12","M",482104,6731255,2011,10.4049963926788,0.0123179081283522,0.0132887154063569,0.771819080673543,0.0415860164000883,0.160365573689094,0,0.90478782148036,0.2904079513377,0.422195879191104,291.402896710217,2.81578195452889,27.169859028315,73.5610500629545,0.220254502042932,5,5
"286",22,NA,"Natal","G83-12","M",337942,6800084,2011,2.65789861943881,0.00107934418237268,0.0143615802682068,0.746425274963332,0.163020758120846,0.0451349330404591,0.0303662851030126,0.467891433947827,0.212082249217925,0.157681383503365,585.180761978026,4.23034814258885,39.4172248105855,16.2189280469606,0.31526547487711,2,2
"287",23,1,"Available","M-03-06","M",463312.623358775,6718294.33509122,2002,6.03573909653437,0.0102046473787742,0.0263515228546134,0.774142063591727,0.10825274845688,0.0808525928903013,0,0.995820326005627,0.260304676450127,0.289150829551511,304.91076849381,2.31302948290846,22.7956788234099,39.6478195786298,0.215871479678104,2,5
"288",23,2,"Available","M-03-06","M",323763.112349794,6617978.2545632,2002,7.76141068128064,0.00432914302063199,0.0536676573336536,0.791079766192807,0.0728369942121245,0.076921639349647,0.00105288319897475,0.717243150739137,0.301273806451334,0.00420053634362368,211.973562475108,2.93081443438895,28.1971927214192,35.5809355206498,0.482306477332043,1,3
"289",23,3,"Available","M-03-06","M",471973.6827772,6782562.39959684,2002,4.95320394980377,0.0272260307873975,0.0355689648625337,0.808422061476112,0.0530783756665643,0.0755694856385808,0,1.0429290519992,0.267164242466459,0.801840668907625,314.536018122424,2.88148874786449,27.5918800706589,107.195354984491,0.236417849482954,3,5
"290",23,4,"Available","M-03-06","M",437515.531003841,6701339.44284797,2002,3.6551717263013,0.00377235602586547,0.0162195396909442,0.736393402192181,0.173004989889988,0.0707028859264486,0,0.801954781985139,0.261017255684424,0.152238503655802,352.913365906358,2.55178805932274,24.5043770341419,18.3639414638682,0.185660190950448,1,5
"291",23,5,"Available","M-03-06","M",409698.114015247,6673337.24327103,2002,5.31228133745177,0.00479011742548434,0.0430996106250284,0.818916614060914,0.0698396485434728,0.063736337895833,0,0.949823000127358,0.289980147584547,0.0534467491855589,240.930160573633,3.11906779148063,29.7731918271751,30.5771224170319,0.419454129850541,1,3
"292",23,6,"Available","M-03-06","M",353091.850343044,6628872.59736381,2002,11.4199126377006,0.0214772401742098,0.104578361139056,0.732621933571367,0.0245041133007701,0.116933647062091,0,0.863178076547763,0.364899224214945,0.00880363844836622,153.424614411934,2.78619182231643,26.6360309567094,122.610194151226,0.451811026432759,1,1
"293",23,7,"Available","M-03-06","M",465958.41441969,6728591.7641249,2002,7.17761976355019,0.00564966788643807,0.0170255966852225,0.815264359812332,0.07867434715487,0.0828416252467626,0,0.985807932294286,0.224615607091844,0.365222408248295,330.270342143289,2.78833457982188,27.3135393743693,22.9626256544997,0.222089766901842,0,5
"294",23,8,"Available","M-03-06","M",373909.278388188,6639605.13574588,2002,11.6375219239681,0.00450807391588118,0.0528416684113315,0.825138878538574,0.0221259131419538,0.09525571547029,0,0.947938958942474,0.336438306241112,0.0148734477992138,222.376509518868,3.43166385869817,33.5342949368448,35.3412016683825,0.430300774502,0,3
"295",23,9,"Available","M-03-06","M",486076.85399002,6739267.79078782,2002,9.88406609571616,0.0268971124041052,0.0346791137044224,0.64590272771188,0.0291920293388523,0.262790030740672,0,0.868055534506131,0.314291141600462,0.494234005308234,249.6799647835,2.33729946451828,22.3860324719147,140.556752567803,0.231794616731171,0,1
"296",23,10,"Available","M-03-06","M",400507.395069905,6698863.01838864,2002,2.86952103580404,0.00544683989342933,0.0202888456144011,0.823835164977025,0.116210213851373,0.0343042592421981,0,0.830651482125842,0.261445798262346,0.0919151960435414,297.967969842241,3.45047829614709,32.6242086894867,19.8436063311493,0.407039858718907,0,3
"297",23,11,"Available","M-03-06","M",303695.411149286,6621529.64262498,2002,19.7810167490968,0.00366359385204467,0.168491260218994,0.690427185078731,0.0323154478000065,0.0855278633707276,0.0200423941678755,0.534577431892584,0.478777424910821,0.0032198875093595,191.364206919993,2.87365921336536,28.475713941721,17.596281784421,0.421828146405128,0,1
"298",23,NA,"Established","M-03-06","M",328167,6623183,2002,8.27769892689254,0.00392548363653495,0.0589822479773718,0.787535033907253,0.075903837001935,0.0729328216576029,0.000936886725455323,0.743335388331528,0.295623534966699,0.00530771055102464,215.930129368922,2.9146082113129,27.9058968682789,34.8131428734438,0.482143755279314,2,3
"299",23,NA,"Natal","M-03-06","M",511936,6789434,2002,4.70183190524557,0.00579196352882171,0.0164657110822624,0.804738142490711,0.0978041895266284,0.0754941344715514,0,0.959190592288971,0.158233355955667,0.866972140926413,298.517645869806,2.23656384946019,21.448743024652,19.4167821122745,0.216773978280728,1,5
"300",24,1,"Available","G22-12","M",407095.336517768,6653740.79103404,2010,7.90683067012259,0.00943011223674686,0.0970375644773281,0.755754722499403,0.0338991500449263,0.104213099327072,0,0.995802948852577,0.323038471378246,0.029964612586675,193.183862169949,3.17800858209736,30.4113821053752,54.7872764179399,0.375777258540046,3,1
